tweet,token
gue baru tau brand pengisi dapur gue kompor oven bikin vaksin,"['gue', 'baru', 'tau', 'brand', 'pengisi', 'dapur', 'gue', 'kompor', 'oven', 'bikin', 'vaksin']"
harusnya gitu kuota terbatas heu tp kalau gak dapet vaksin direfund kok,"['harusnya', 'gitu', 'kuota', 'terbatas', 'heu', 'tp', 'kalau', 'gak', 'dapet', 'vaksin', 'direfund', 'kok']"
asiq sido vaksin,"['asiq', 'sido', 'vaksin']"
vaksin dikon mbayar bar iki vaksin gratis lelet pelayanannya titeni,"['vaksin', 'dikon', 'mbayar', 'bar', 'iki', 'vaksin', 'gratis', 'lelet', 'pelayanannya', 'titeni']"
akhirnya vaksin buat beberapa orang cuman kayak helm bukan buat nglindungi kepala d jalan tp biar pergi jauh,"['akhirnya', 'vaksin', 'buat', 'beberapa', 'orang', 'cuman', 'kayak', 'helm', 'bukan', 'buat', 'nglindungi', 'kepala', 'd', 'jalan', 'tp', 'biar', 'pergi', 'jauh']"
gak indonesia aja kok vaksin berbayar india berbayar kok yo miris negara gak menanggung rakyatnya masalah vaksin,"['gak', 'indonesia', 'aja', 'kok', 'vaksin', 'berbayar', 'india', 'berbayar', 'kok', 'yo', 'miris', 'negara', 'gak', 'menanggung', 'rakyatnya', 'masalah', 'vaksin']"
ayo monggo berkenan vaksin,"['ayo', 'monggo', 'berkenan', 'vaksin']"
info solo sing vaksin sing mbayar nandi yaa,"['info', 'solo', 'sing', 'vaksin', 'sing', 'mbayar', 'nandi', 'yaa']"
covid yo sorry aku yo sehat tp nek rep vaksin daftar kok susah no hp wes trdaftar lhoo esih ora iso asutenann,"['covid', 'yo', 'sorry', 'aku', 'yo', 'sehat', 'tp', 'nek', 'rep', 'vaksin', 'daftar', 'kok', 'susah', 'no', 'hp', 'wes', 'trdaftar', 'lhoo', 'esih', 'ora', 'iso', 'asutenann']"
efek vaksin po yo,"['efek', 'vaksin', 'po', 'yo']"
finally abis vaksin pegel kayak donor darah biasa ngantuk banget keknya begadang beruntung tensi gak naik jadi lanjut vaksin,"['finally', 'abis', 'vaksin', 'pegel', 'kayak', 'donor', 'darah', 'biasa', 'ngantuk', 'banget', 'keknya', 'begadang', 'beruntung', 'tensi', 'gak', 'naik', 'jadi', 'lanjut', 'vaksin']"
vaksin solo hampir merata karanganyar klaten umur lansia banyak belom mulai vaksinasi,"['vaksin', 'solo', 'hampir', 'merata', 'karanganyar', 'klaten', 'umur', 'lansia', 'banyak', 'belom', 'mulai', 'vaksinasi']"
ra vaksin vaksin nan ciu bekonang tahan segala medan penyakit apapun mletre,"['ra', 'vaksin', 'vaksin', 'nan', 'ciu', 'bekonang', 'tahan', 'segala', 'medan', 'penyakit', 'apapun', 'mletre']"
vaksinasi kuota selalu habis ahli ikutan vaksin pak,"['vaksinasi', 'kuota', 'selalu', 'habis', 'ahli', 'ikutan', 'vaksin', 'pak']"
pukul tadi terhitung manusia yg antri buat ambil kupon vaksin wkwk gatau sekarang dah berapa males tengok,"['pukul', 'tadi', 'terhitung', 'manusia', 'yg', 'antri', 'buat', 'ambil', 'kupon', 'vaksin', 'wkwk', 'gatau', 'sekarang', 'dah', 'berapa', 'males', 'tengok']"
vaksin kedua pebruari negatif covid per april bb ga sampek blm menikah gaboleh donor,"['vaksin', 'kedua', 'pebruari', 'negatif', 'covid', 'per', 'april', 'bb', 'ga', 'sampek', 'blm', 'menikah', 'gaboleh', 'donor']"
vaksin e ra roto klaten karanganyar wae akeh seng hurung divaksin umur an,"['vaksin', 'e', 'ra', 'roto', 'klaten', 'karanganyar', 'wae', 'akeh', 'seng', 'hurung', 'divaksin', 'umur', 'an']"
jam malam h keberangkatan udah orang yg antri buat vaksin mana antrian kupon buka jam pagi mantap djiwa semoga kebagian gada ditilep orang,"['jam', 'malam', 'h', 'keberangkatan', 'udah', 'orang', 'yg', 'antri', 'buat', 'vaksin', 'mana', 'antrian', 'kupon', 'buka', 'jam', 'pagi', 'mantap', 'djiwa', 'semoga', 'kebagian', 'gada', 'ditilep', 'orang']"
habis vaksin emang laperan masak iya tadi makan jam trus laper,"['habis', 'vaksin', 'emang', 'laperan', 'masak', 'iya', 'tadi', 'makan', 'jam', 'trus', 'laper']"
sertifikat vaksin jadi syarat perjalanan wabah merajalela sulit sekali mendapatkan vaksin antri jam ternyata katanya kuota penuh sistem pendaftaran todak jelas byuh kudu piye iki,"['sertifikat', 'vaksin', 'jadi', 'syarat', 'perjalanan', 'wabah', 'merajalela', 'sulit', 'sekali', 'mendapatkan', 'vaksin', 'antri', 'jam', 'ternyata', 'katanya', 'kuota', 'penuh', 'sistem', 'pendaftaran', 'todak', 'jelas', 'byuh', 'kudu', 'piye', 'iki']"
kalo logikanya harusnya sakitan tattoo mana mana sih vaksin cuma satu jarum langsung cubles cuss udah selesai tattoo udah jarumnya lebih satu alat modern biasanya jarum tattoo terakhirku pake jarum lama prosesnya,"['kalo', 'logikanya', 'harusnya', 'sakitan', 'tattoo', 'mana', 'mana', 'sih', 'vaksin', 'cuma', 'satu', 'jarum', 'langsung', 'cubles', 'cuss', 'udah', 'selesai', 'tattoo', 'udah', 'jarumnya', 'lebih', 'satu', 'alat', 'modern', 'biasanya', 'jarum', 'tattoo', 'terakhirku', 'pake', 'jarum', 'lama', 'prosesnya']"
bisanya gudang vaksin terbakar konspirasinya gila,"['bisanya', 'gudang', 'vaksin', 'terbakar', 'konspirasinya', 'gila']"
ayo vaksin petugase cantik cantik,"['ayo', 'vaksin', 'petugase', 'cantik', 'cantik']"
iya to orang gitu lho kan dulu prnh kasus penjualan vaksin perorangan pdhl jatah negara gratis negara semua wni kan kejujuran personal disini yg eksklusive,"['iya', 'to', 'orang', 'gitu', 'lho', 'kan', 'dulu', 'prnh', 'kasus', 'penjualan', 'vaksin', 'perorangan', 'pdhl', 'jatah', 'negara', 'gratis', 'negara', 'semua', 'wni', 'kan', 'kejujuran', 'personal', 'disini', 'yg', 'eksklusive']"
sedih banget soalnya kekny daerah yg stasiunnya gada vaksin ngumpul stasiun deh keknyaa huhu refund gak angus aja,"['sedih', 'banget', 'soalnya', 'kekny', 'daerah', 'yg', 'stasiunnya', 'gada', 'vaksin', 'ngumpul', 'stasiun', 'deh', 'keknyaa', 'huhu', 'refund', 'gak', 'angus', 'aja']"
loket buat ambil kupon buat vaksin dibuka jam yg antri udah yg datang jam malam diprioritaskan yg berangkat h jadi kalo datang h h hari h gabisa sehari kupon vaksin yg dibagikan antri kupon diwakilkan,"['loket', 'buat', 'ambil', 'kupon', 'buat', 'vaksin', 'dibuka', 'jam', 'yg', 'antri', 'udah', 'yg', 'datang', 'jam', 'malam', 'diprioritaskan', 'yg', 'berangkat', 'h', 'jadi', 'kalo', 'datang', 'h', 'h', 'hari', 'h', 'gabisa', 'sehari', 'kupon', 'vaksin', 'yg', 'dibagikan', 'antri', 'kupon', 'diwakilkan']"
direwangi tangi esuk malah rasido vaksin,"['direwangi', 'tangi', 'esuk', 'malah', 'rasido', 'vaksin']"
vaksin pertama nomer urut rasa optimis gitu wni mau vaksin bayangkan tempat sehari orang lumayan kalau hari udah orang disitu percaya sebenarnya wni tu ngga ndablek ndablek ko,"['vaksin', 'pertama', 'nomer', 'urut', 'rasa', 'optimis', 'gitu', 'wni', 'mau', 'vaksin', 'bayangkan', 'tempat', 'sehari', 'orang', 'lumayan', 'kalau', 'hari', 'udah', 'orang', 'disitu', 'percaya', 'sebenarnya', 'wni', 'tu', 'ngga', 'ndablek', 'ndablek', 'ko']"
bangun tidur tiba pengen vaksin vaksin biar vaksin biar jd syarat mau ngapa in,"['bangun', 'tidur', 'tiba', 'pengen', 'vaksin', 'vaksin', 'biar', 'vaksin', 'biar', 'jd', 'syarat', 'mau', 'ngapa', 'in']"
emng paling bener abis vaksin tidur,"['emng', 'paling', 'bener', 'abis', 'vaksin', 'tidur']"
khusus buat h keberangkatan kan yg vaksin stasiun,"['khusus', 'buat', 'h', 'keberangkatan', 'kan', 'yg', 'vaksin', 'stasiun']"
info vaksin presisi kota sukoharjo jateng min maturnuwun,"['info', 'vaksin', 'presisi', 'kota', 'sukoharjo', 'jateng', 'min', 'maturnuwun']"
pengen pulkam naik kereta biar sekalian vaksin sama swab takut gak kebagian kuota vaksin berakhir tiket hangus,"['pengen', 'pulkam', 'naik', 'kereta', 'biar', 'sekalian', 'vaksin', 'sama', 'swab', 'takut', 'gak', 'kebagian', 'kuota', 'vaksin', 'berakhir', 'tiket', 'hangus']"
efek vaksin tnan nek iki,"['efek', 'vaksin', 'tnan', 'nek', 'iki']"
hawane luwe terus i efek vaksin ki,"['hawane', 'luwe', 'terus', 'i', 'efek', 'vaksin', 'ki']"
habis vaksin bosku,"['habis', 'vaksin', 'bosku']"
after vaksin ngantuk pegal pegal pusing,"['after', 'vaksin', 'ngantuk', 'pegal', 'pegal', 'pusing']"
nasib ktp bukan solo susah dpt jatah vaksin,"['nasib', 'ktp', 'bukan', 'solo', 'susah', 'dpt', 'jatah', 'vaksin']"
yoh vaksin yoh semangat,"['yoh', 'vaksin', 'yoh', 'semangat']"
golek suntik vaksin seng gratis kok angel yo ndadak rebutan opo suntik narkoboy wae pe,"['golek', 'suntik', 'vaksin', 'seng', 'gratis', 'kok', 'angel', 'yo', 'ndadak', 'rebutan', 'opo', 'suntik', 'narkoboy', 'wae', 'pe']"
nek do wegah vaksin nggo aku wae kuotane please aku butuh,"['nek', 'do', 'wegah', 'vaksin', 'nggo', 'aku', 'wae', 'kuotane', 'please', 'aku', 'butuh']"
aku lg sadar ternyata menkes e saiki i dudu wong medis jebul wong bumn makane o giat men vaksin ngendi dituku,"['aku', 'lg', 'sadar', 'ternyata', 'menkes', 'e', 'saiki', 'i', 'dudu', 'wong', 'medis', 'jebul', 'wong', 'bumn', 'makane', 'o', 'giat', 'men', 'vaksin', 'ngendi', 'dituku']"
dulu begadang terus vaksin alhamdulillah ko,"['dulu', 'begadang', 'terus', 'vaksin', 'alhamdulillah', 'ko']"
bapak ktp sukoharjo mau daftar vaksin ten pundi njih minim sekali pak informasinya beda banget sama solo program vaksinasi sukoharjo gk jelas pak,"['bapak', 'ktp', 'sukoharjo', 'mau', 'daftar', 'vaksin', 'ten', 'pundi', 'njih', 'minim', 'sekali', 'pak', 'informasinya', 'beda', 'banget', 'sama', 'solo', 'program', 'vaksinasi', 'sukoharjo', 'gk', 'jelas', 'pak']"
habis vaksin lumayan mriang jg yak,"['habis', 'vaksin', 'lumayan', 'mriang', 'jg', 'yak']"
coba daftar vaksin daerah mu yu,"['coba', 'daftar', 'vaksin', 'daerah', 'mu', 'yu']"
hiahia wkwkwk aku cuman jaga yu kalo sewaktu balik kalimantan soal kartu vaksin aku blum vaksin soalnya mau daftar vaksin sih,"['hiahia', 'wkwkwk', 'aku', 'cuman', 'jaga', 'yu', 'kalo', 'sewaktu', 'balik', 'kalimantan', 'soal', 'kartu', 'vaksin', 'aku', 'blum', 'vaksin', 'soalnya', 'mau', 'daftar', 'vaksin', 'sih']"
dobel mask terkena memang udara sehat lupa sedikit memakai masker minum terkena sangatlah hati meski dobel vaksin,"['dobel', 'mask', 'terkena', 'memang', 'udara', 'sehat', 'lupa', 'sedikit', 'memakai', 'masker', 'minum', 'terkena', 'sangatlah', 'hati', 'meski', 'dobel', 'vaksin']"
dong palagi pasca vaksin,"['dong', 'palagi', 'pasca', 'vaksin']"
vaksin sik,"['vaksin', 'sik']"
alhamdulillah hari kedua udah enakan banget badane gila badan drop kepikiran virus semengerikan plus pernah terpapar vaksin grgr ktp luar yuk yuk sembuh sat kangen masak dapur nih,"['alhamdulillah', 'hari', 'kedua', 'udah', 'enakan', 'banget', 'badane', 'gila', 'badan', 'drop', 'kepikiran', 'virus', 'semengerikan', 'plus', 'pernah', 'terpapar', 'vaksin', 'grgr', 'ktp', 'luar', 'yuk', 'yuk', 'sembuh', 'sat', 'kangen', 'masak', 'dapur', 'nih']"
habis vaksin pertama terus ppkm bener bener disuruh jaga diri dirumah biar ga luar ketularan,"['habis', 'vaksin', 'pertama', 'terus', 'ppkm', 'bener', 'bener', 'disuruh', 'jaga', 'diri', 'dirumah', 'biar', 'ga', 'luar', 'ketularan']"
terakhir beli pas ga sengaja ketemu depan puskesmas pas mau vaksin,"['terakhir', 'beli', 'pas', 'ga', 'sengaja', 'ketemu', 'depan', 'puskesmas', 'pas', 'mau', 'vaksin']"
vaksin disuntiknya kan im pengen req bokong ga sih,"['vaksin', 'disuntiknya', 'kan', 'im', 'pengen', 'req', 'bokong', 'ga', 'sih']"
tau vaksin covid daerah kota solo buat orang luar solo gratis poltekes nyari kehabisan nih mohon infonya,"['tau', 'vaksin', 'covid', 'daerah', 'kota', 'solo', 'buat', 'orang', 'luar', 'solo', 'gratis', 'poltekes', 'nyari', 'kehabisan', 'nih', 'mohon', 'infonya']"
quote of the day vaksin memendekkan umur vaksin memanjangkan umur,"['quote', 'of', 'the', 'day', 'vaksin', 'memendekkan', 'umur', 'vaksin', 'memanjangkan', 'umur']"
mulai pemberlakuan kalo pergi pergi mesti nunjukin kartu vaksin aku,"['mulai', 'pemberlakuan', 'kalo', 'pergi', 'pergi', 'mesti', 'nunjukin', 'kartu', 'vaksin', 'aku']"
w ngga pro ngga kontra pemerintah tp wn yg baik elu harusnya jg nurut apa kata pemerintah ngga cuma protes aja dah vaksin emangnya kok ente bebas keluyuran,"['w', 'ngga', 'pro', 'ngga', 'kontra', 'pemerintah', 'tp', 'wn', 'yg', 'baik', 'elu', 'harusnya', 'jg', 'nurut', 'apa', 'kata', 'pemerintah', 'ngga', 'cuma', 'protes', 'aja', 'dah', 'vaksin', 'emangnya', 'kok', 'ente', 'bebas', 'keluyuran']"
abis vaksin kedua rasanya kemeng,"['abis', 'vaksin', 'kedua', 'rasanya', 'kemeng']"
kemarin bpk mertua vaksin,"['kemarin', 'bpk', 'mertua', 'vaksin']"
ternyata vaksin tanda akhir zaman soalnya semua orang vak sin sin,"['ternyata', 'vaksin', 'tanda', 'akhir', 'zaman', 'soalnya', 'semua', 'orang', 'vak', 'sin', 'sin']"
wkwkwkwk ppv pencari vaksin balik kampung,"['wkwkwkwk', 'ppv', 'pencari', 'vaksin', 'balik', 'kampung']"
aku bar vaksin jare isoh positif yen bar vaksin,"['aku', 'bar', 'vaksin', 'jare', 'isoh', 'positif', 'yen', 'bar', 'vaksin']"
akhirnya vaksin kawan,"['akhirnya', 'vaksin', 'kawan']"
sekarang kalo mau luar kota syaratnya punya kartu sertifikat vaksin,"['sekarang', 'kalo', 'mau', 'luar', 'kota', 'syaratnya', 'punya', 'kartu', 'sertifikat', 'vaksin']"
tenang sodara kalo pingin liburan kalo pingin ziarahi mprop bebas gaperlu surat vaksin,"['tenang', 'sodara', 'kalo', 'pingin', 'liburan', 'kalo', 'pingin', 'ziarahi', 'mprop', 'bebas', 'gaperlu', 'surat', 'vaksin']"
gapapa gak habis vaksin langsung swab hasil positif,"['gapapa', 'gak', 'habis', 'vaksin', 'langsung', 'swab', 'hasil', 'positif']"
eh btw program vaksin fk sampe kapan gaeess aku baru dapet infonya tadi sore,"['eh', 'btw', 'program', 'vaksin', 'fk', 'sampe', 'kapan', 'gaeess', 'aku', 'baru', 'dapet', 'infonya', 'tadi', 'sore']"
kemarin check in hotel wajib pakek sertifikat vaksin,"['kemarin', 'check', 'in', 'hotel', 'wajib', 'pakek', 'sertifikat', 'vaksin']"
alhamdulillah mbak td aku terpaksa rodo crigis wa grup gara vaksin,"['alhamdulillah', 'mbak', 'td', 'aku', 'terpaksa', 'rodo', 'crigis', 'wa', 'grup', 'gara', 'vaksin']"
yeay vaksin seneng bgt difasilitasi sm kampus daerah sendiri lama bgt si ngurus vaksinasinya hmph,"['yeay', 'vaksin', 'seneng', 'bgt', 'difasilitasi', 'sm', 'kampus', 'daerah', 'sendiri', 'lama', 'bgt', 'si', 'ngurus', 'vaksinasinya', 'hmph']"
vaksin non domisili area solo raya available si terhalang ktp ni,"['vaksin', 'non', 'domisili', 'area', 'solo', 'raya', 'available', 'si', 'terhalang', 'ktp', 'ni']"
min mau tanya kalau naik kereta api jarak jauh apa wajib menunjukkan kartu vaksin,"['min', 'mau', 'tanya', 'kalau', 'naik', 'kereta', 'api', 'jarak', 'jauh', 'apa', 'wajib', 'menunjukkan', 'kartu', 'vaksin']"
vaksin jangan sekali swab otomatis positif,"['vaksin', 'jangan', 'sekali', 'swab', 'otomatis', 'positif']"
maturnuwun kesempatan vaksin pertama hari beberapa purnama menunggu nekat ngeyel,"['maturnuwun', 'kesempatan', 'vaksin', 'pertama', 'hari', 'beberapa', 'purnama', 'menunggu', 'nekat', 'ngeyel']"
bravo polri pandemi polri memberikan vaksinasi gratis tembus lebih satu juta vaksin ayo vaksin ditunggu tanggal juni datang membawa ktp polri mengabdi negeri indonesia maju,"['bravo', 'polri', 'pandemi', 'polri', 'memberikan', 'vaksinasi', 'gratis', 'tembus', 'lebih', 'satu', 'juta', 'vaksin', 'ayo', 'vaksin', 'ditunggu', 'tanggal', 'juni', 'datang', 'membawa', 'ktp', 'polri', 'mengabdi', 'negeri', 'indonesia', 'maju']"
bravo polri pandemi sekarang polri memberikan vaksinasi gratis tembus lebih satu juta vaksin ayo vaksin ditunggu tanggal juni datang titik vaksin membawa ktp indonesia maju,"['bravo', 'polri', 'pandemi', 'sekarang', 'polri', 'memberikan', 'vaksinasi', 'gratis', 'tembus', 'lebih', 'satu', 'juta', 'vaksin', 'ayo', 'vaksin', 'ditunggu', 'tanggal', 'juni', 'datang', 'titik', 'vaksin', 'membawa', 'ktp', 'indonesia', 'maju']"
bravo polri pandemi polri memberikan vaksinasi gratis tembus lebih satu juta vaksin ayo vaksin ditunggu tanggal juni datang titik vaksin membawa ktp indonesia maju,"['bravo', 'polri', 'pandemi', 'polri', 'memberikan', 'vaksinasi', 'gratis', 'tembus', 'lebih', 'satu', 'juta', 'vaksin', 'ayo', 'vaksin', 'ditunggu', 'tanggal', 'juni', 'datang', 'titik', 'vaksin', 'membawa', 'ktp', 'indonesia', 'maju']"
semoga vaksin dosis segeran kaya kemarin,"['semoga', 'vaksin', 'dosis', 'segeran', 'kaya', 'kemarin']"
bulan lalu gagal vaksin covid alhamdulillah kmrn bs vaksin alhamdulillahnya pasca vaksin aku ga ngeluhin apapun bahkan segeran bgt habis vaksin,"['bulan', 'lalu', 'gagal', 'vaksin', 'covid', 'alhamdulillah', 'kmrn', 'bs', 'vaksin', 'alhamdulillahnya', 'pasca', 'vaksin', 'aku', 'ga', 'ngeluhin', 'apapun', 'bahkan', 'segeran', 'bgt', 'habis', 'vaksin']"
ambu ambune endorse covid po mbah aku bar vaksin ki mbah,"['ambu', 'ambune', 'endorse', 'covid', 'po', 'mbah', 'aku', 'bar', 'vaksin', 'ki', 'mbah']"
waktu vaksin penyakitnya taruh luar dulu,"['waktu', 'vaksin', 'penyakitnya', 'taruh', 'luar', 'dulu']"
tunggu aja keluar vaksin yg diolesin,"['tunggu', 'aja', 'keluar', 'vaksin', 'yg', 'diolesin']"
aku dah vaksin jatah temen kantor hehe skr tepar meriang,"['aku', 'dah', 'vaksin', 'jatah', 'temen', 'kantor', 'hehe', 'skr', 'tepar', 'meriang']"
udah dpt undangan dr kampung buat vaksin besok balaikota solo,"['udah', 'dpt', 'undangan', 'dr', 'kampung', 'buat', 'vaksin', 'besok', 'balaikota', 'solo']"
baru dapet vaksin langsung diuji sama virus nakal mungkin gak sih cluster baru,"['baru', 'dapet', 'vaksin', 'langsung', 'diuji', 'sama', 'virus', 'nakal', 'mungkin', 'gak', 'sih', 'cluster', 'baru']"
cobo golek info ne poltekes solo ws buka vaksin rung kui nggo ktp luar kota iso,"['cobo', 'golek', 'info', 'ne', 'poltekes', 'solo', 'ws', 'buka', 'vaksin', 'rung', 'kui', 'nggo', 'ktp', 'luar', 'kota', 'iso']"
akir e kebagian jadwal vaksin istri tiap hari cari info medsos semoga menyusul vaksinasi usia min thn nya khusus nya daerah sukoharjo sehat semua prokes masker dobel sik,"['akir', 'e', 'kebagian', 'jadwal', 'vaksin', 'istri', 'tiap', 'hari', 'cari', 'info', 'medsos', 'semoga', 'menyusul', 'vaksinasi', 'usia', 'min', 'thn', 'nya', 'khusus', 'nya', 'daerah', 'sukoharjo', 'sehat', 'semua', 'prokes', 'masker', 'dobel', 'sik']"
info dong solo vaksin non domisili,"['info', 'dong', 'solo', 'vaksin', 'non', 'domisili']"
pertanyaan vaksin ga sama sarunya kayak tanya keimanan entah berdasar ga,"['pertanyaan', 'vaksin', 'ga', 'sama', 'sarunya', 'kayak', 'tanya', 'keimanan', 'entah', 'berdasar', 'ga']"
vaksin yo vaksin,"['vaksin', 'yo', 'vaksin']"
kata vaksin berasal dr kata vacca yg berarti sapi lalu diberi nama apa hubungannya vaksin dgn sapi,"['kata', 'vaksin', 'berasal', 'dr', 'kata', 'vacca', 'yg', 'berarti', 'sapi', 'lalu', 'diberi', 'nama', 'apa', 'hubungannya', 'vaksin', 'dgn', 'sapi']"
hatinya jgn lupa vaksin yaww,"['hatinya', 'jgn', 'lupa', 'vaksin', 'yaww']"
rebutan booking vaksin jakarta bikin sakit perut berasa ppdb,"['rebutan', 'booking', 'vaksin', 'jakarta', 'bikin', 'sakit', 'perut', 'berasa', 'ppdb']"
seri vaksin jadi titan ga nih,"['seri', 'vaksin', 'jadi', 'titan', 'ga', 'nih']"
yak keluarga isoman ku tetep saling support walo cuman wa semangat de menunggu kepastian vaksin dinas perdangan koperasi umkm kab sukoharjo katanya pelaksanaan mulai tgl blas rung enek sms wa,"['yak', 'keluarga', 'isoman', 'ku', 'tetep', 'saling', 'support', 'walo', 'cuman', 'wa', 'semangat', 'de', 'menunggu', 'kepastian', 'vaksin', 'dinas', 'perdangan', 'koperasi', 'umkm', 'kab', 'sukoharjo', 'katanya', 'pelaksanaan', 'mulai', 'tgl', 'blas', 'rung', 'enek', 'sms', 'wa']"
up yg aku pengen bgt tau jawabannya soalnya pengen vaksin pfizer,"['up', 'yg', 'aku', 'pengen', 'bgt', 'tau', 'jawabannya', 'soalnya', 'pengen', 'vaksin', 'pfizer']"
solo cepet banget daftar vaksin tinggal klik halodoc pilih jadwal sesuai dikota,"['solo', 'cepet', 'banget', 'daftar', 'vaksin', 'tinggal', 'klik', 'halodoc', 'pilih', 'jadwal', 'sesuai', 'dikota']"
alasan pak met ga mau vaksin jeneng penyakit e aneh obat e hurung ketemu belom mau jawab,"['alasan', 'pak', 'met', 'ga', 'mau', 'vaksin', 'jeneng', 'penyakit', 'e', 'aneh', 'obat', 'e', 'hurung', 'ketemu', 'belom', 'mau', 'jawab']"
vaksin yg kedua lebih kerasa sakit sih wkwk,"['vaksin', 'yg', 'kedua', 'lebih', 'kerasa', 'sakit', 'sih', 'wkwk']"
gencarkan vaksinasi massal tni polri menargetkan juta vaksin sehari mempercepat proses vaksinasi merata seluruh indonesia serentak wilayah polda,"['gencarkan', 'vaksinasi', 'massal', 'tni', 'polri', 'menargetkan', 'juta', 'vaksin', 'sehari', 'mempercepat', 'proses', 'vaksinasi', 'merata', 'seluruh', 'indonesia', 'serentak', 'wilayah', 'polda']"
tanya jadwal vaksin utk msyrkt umum ae ra tau jwb lurr,"['tanya', 'jadwal', 'vaksin', 'utk', 'msyrkt', 'umum', 'ae', 'ra', 'tau', 'jwb', 'lurr']"
leganya udah h after vaksin gadapet side effect yg aneh jd ngantuk terus seharian,"['leganya', 'udah', 'h', 'after', 'vaksin', 'gadapet', 'side', 'effect', 'yg', 'aneh', 'jd', 'ngantuk', 'terus', 'seharian']"
seorang teman kantor bayi kandungannya malam meninggal covid vaksin x,"['seorang', 'teman', 'kantor', 'bayi', 'kandungannya', 'malam', 'meninggal', 'covid', 'vaksin', 'x']"
jare mas gibran jumlah vaksin sama rata ki,"['jare', 'mas', 'gibran', 'jumlah', 'vaksin', 'sama', 'rata', 'ki']"
vaksin warga gregeten sama ibu ibu tetangga mentang celah meskipun kk bukan sini selama domisili disini vaksin disini si ibu bawa sekeluarga besar nya biar dapet vaksin parahnya ngatur warga yg antri sebelah,"['vaksin', 'warga', 'gregeten', 'sama', 'ibu', 'ibu', 'tetangga', 'mentang', 'celah', 'meskipun', 'kk', 'bukan', 'sini', 'selama', 'domisili', 'disini', 'vaksin', 'disini', 'si', 'ibu', 'bawa', 'sekeluarga', 'besar', 'nya', 'biar', 'dapet', 'vaksin', 'parahnya', 'ngatur', 'warga', 'yg', 'antri', 'sebelah']"
